shap_frequency,shap_recency_days,shap_monetary,shap_avg_order_value,shap_customer_lifespan,shap_avg_purchase_interval_days,customer_unique_id
-0.002991203916431232,0.6323248090000873,-276.94268874020077,0.3511726132905395,-0.015895767690662633,0.03931321053337161,60851
-0.009872504377727484,-0.16055810540276622,-283.5948006889501,0.46073922489860086,-0.014310448163484002,0.03158838535464548,66304
-0.0038339661788567027,-1.0744440571958507,-102.7500870714589,1.577175738166904,-0.016703178627266578,0.01935185551425229,20409
-0.007344011857608927,0.5173023136485281,-271.1732162963313,0.41762828942498786,-0.016845489744154108,0.02986595557996208,29646
-0.03443144326777163,0.12123962262414048,317.81009606082756,-3.7923738085191747,-0.09865420217899618,0.1961649784551874,4337
-0.01213718841753262,0.3165849443083045,-88.08586216270577,-3.779429565672177,-0.010233166974434021,0.0772537623832872,47795
-0.08645304846589874,4.016004699543833,1600.0308949085663,3.5380947372548475,-1.0265262479736894,-0.5278707079849714,79345
0.0011081100778440696,2.028363285187567,-295.23488742061625,0.5471032647006363,-0.015495398614260109,0.036657096797563134,57031
0.001965757196905926,0.390907306375195,-307.64044730462166,0.6996914010372075,-0.016574438484467834,0.04374128974603949,83189
-0.0054901266866906415,-0.7801526576303528,-277.5473749503251,0.4874142547485359,-0.01786145886126786,0.028950980376782214,3182
-0.006632315412604759,-0.09640352643849195,-112.78396252407913,0.10767290008888561,-0.021517763025431354,0.01645441424519303,44432
